time_bucket,CO2,H,LUX,PIR,RAD,T,WIND,pmv,ppd,tr
2023-10-06 00:00:00+00:00,505.0,55.9675,0.0,12.0,20.243333333333332,20.648333333333333,0.0,-0.8007302679041531,18.518672036450038,20.003439504602728
2023-10-06 01:00:00+00:00,496.0833333333333,56.1425,0.0,12.0,20.174166666666668,20.573333333333334,0.0,-0.8189747665378085,19.147119634294583,19.938431020888157
2023-10-06 02:00:00+00:00,485.9166666666667,56.2,0.0,12.0,20.109166666666667,20.508333333333333,0.0,-0.8362465046551384,19.75427468375063,19.873277830457557
2023-10-06 03:00:00+00:00,477.1666666666667,56.214166666666664,0.0,12.0,20.014166666666668,20.43166666666667,0.0,-0.8604473199370469,20.627853770924606,19.764395931341152
2023-10-06 04:00:00+00:00,474.5,56.405,0.0,12.0,19.9075,20.319166666666668,0.0,-0.8887524391713528,21.677757155702547,19.661826199284423
2023-10-06 05:00:00+00:00,467.0,56.6,0.0,12.0,19.7975,20.2175,0.0,-0.9168742976242941,22.75486518066638,19.545283784991266
2023-10-06 06:00:00+00:00,456.75,56.975833333333334,0.8333333333333334,12.0,19.718333333333334,20.1125,0.0,-0.9383963296176278,23.599603955251094,19.48520094144253
2023-10-06 07:00:00+00:00,454.0,57.21083333333333,11.333333333333334,20.0,19.713333333333335,20.09,0.0008333333333333333,-0.9399638007603677,23.662172578659774,19.49304513085286
2023-10-06 08:00:00+00:00,474.8333333333333,57.19583333333333,587.5,21.0,19.974166666666665,20.298333333333332,0.0,-0.8736962768301917,21.14518621400678,19.791959243757457
2023-10-06 09:00:00+00:00,545.4166666666666,57.28916666666667,842.4166666666666,18.0,20.500833333333333,20.801666666666666,0.0008333333333333333,-0.7325641640164751,16.3555136396389,20.335914410492645
2023-10-06 10:00:00+00:00,656.75,57.049166666666665,876.6666666666666,16.0,21.218333333333334,21.503333333333334,0.0,-0.5407405527933068,11.184209637316211,21.065163139408245
2023-10-06 11:00:00+00:00,730.8333333333334,56.53666666666667,914.4166666666666,24.0,21.7275,22.030833333333334,0.0,-0.40399808435707385,8.439804399721728,21.562862725570472
2023-10-06 12:00:00+00:00,743.5,55.598333333333336,978.0833333333334,21.0,22.490833333333335,22.789166666666667,0.0008333333333333333,-0.2028264458376659,5.921661125358266,22.330652879946303
2023-10-06 13:00:00+00:00,741.25,55.025,952.0,16.0,23.0925,23.454166666666666,0.0,-0.03832678598445044,5.068604544267777,22.890168989789462
2023-10-06 14:00:00+00:00,741.1666666666666,55.38166666666667,859.3333333333334,20.0,23.213333333333335,23.613333333333333,0.0,-0.000683515514482914,5.000435532342777,22.984082630915726
2023-10-06 15:00:00+00:00,716.0833333333334,55.94083333333333,821.1666666666666,13.0,23.139166666666668,23.5625,0.0,-0.015748254632595146,5.007677894243213,22.892992525501445
2023-10-06 16:00:00+00:00,689.0833333333334,56.693333333333335,235.33333333333334,13.0,22.8725,23.3075,0.0,-0.08274449309084843,5.160298853396021,22.617109528894332
2023-10-06 17:00:00+00:00,645.8333333333334,57.42333333333333,89.91666666666667,16.0,22.534166666666668,22.95916666666667,0.0,-0.1709863557414254,5.617579629330161,22.285143494172875
2023-10-06 18:00:00+00:00,604.9166666666666,58.04416666666667,0.0,12.0,22.191666666666666,22.5875,0.0,-0.262506169540194,6.4391215251024185,21.963161580427155
2023-10-06 19:00:00+00:00,579.4166666666666,58.384166666666665,0.0,12.0,21.945833333333333,22.335,0.0,-0.3278610798561656,7.242447790459665,21.721558005602812
